unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,pickup_location,dropoff_latitude,dropoff_longitude,dropoff_location
062ec484bf32caa6cb4cfbc858f27d1e088f5dc5,d27983837ba702b986c8d4a75d2d829ac2a1b66ff5c32a959ad7c260109f046e02ddb553d134902b23fab149fb6a8dbdfe7b640664ef1364e072c6872eb6af00,2015-05-03 16:00:00 UTC,2015-05-03 16:15:00 UTC,300,14.94,,,28,24,6.85,1,0,0,7.85,Credit Card,Choice Taxi Association,41.874.005.383,-8.766.351.755,POINT (-87.6635175498 41.874005383),41.901.206.994,-87.676.355.989,POINT (-87.6763559892 41.90120699410001)
0630bb9b4f6a17d8052b003c797197eff88fb317,94262d95fcc27260b293444008ba1da9302569cf341ae4773b1801e286e5c433f5300f13146ab04317500699f4d0225c7cf3047aee48ed9a0abffb609e55a456,2014-07-18 17:15:00 UTC,2014-07-18 17:30:00 UTC,720,22.56,17031839100,17031081700,32,8,7.65,0,0,1,8.65,Cash,Northwest Management LLC,41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707),41.892.042.136,-8.763.186.395,POINT (-87.6318639497 41.8920421365)
0632c30aa4cffd529ad72572d52a2f6f36fa2224,f6d4ccd11c7def8e9b0a7cbfea8c9b1a733540a60eea288eddb58a3da5f060761c8cb089728d64db62b77cbfd9b4488c9c4207817292d620903a9813cd25ee9b,2018-09-03 16:15:00 UTC,2018-09-03 16:30:00 UTC,142,12.06,17031081500,17031081800,8,8,4.75,0,0,1,5.75,Cash,Flash Cab,41.892.507.781,-87.626.214.906,POINT (-87.6262149064 41.8925077809),4.189.321.636,-8.763.784.421,POINT (-87.6378442095 41.8932163595)
06349fc28aca695c9f6c2ea7007f2026356b41bf,c25a629b09eb8c712ecc8a857390217f3bb7805736dc2a6c7a9844ead61648e10a165a3420fd3d0b8bcc4c24d19a1fe8ff6b089da40b8eaeced5b7a9eef8b4c6,2016-11-18 13:15:00 UTC,2016-11-18 14:00:00 UTC,2220,28.89,,,76,,36.5,8.1,0,4,48.6,Credit Card,Choice Taxi Association,41.980.264.315,-87.913.624.596,POINT (-87.913624596 41.9802643146),,,
063657c47d96427a83b1fdd0ba9bd7dc21ac5977,058a6ed854a016b766346d6a321356c5796d2ac01d2286a7c81b3415003702c2867b2b752133082c3cd445eb4bafdd90708bc6769689a7470715ca4d40d55eae,2014-03-19 13:30:00 UTC,2014-03-19 13:30:00 UTC,480,18.55,17031842200,17031081600,8,8,6.65,2,0,0,8.65,Credit Card,Taxi Affiliation Services,41.904.935.302,-87.649.907.226,POINT (-87.6499072264 41.9049353016),41.892.072.635,-87.628.874.157,POINT (-87.6288741572 41.8920726347)
063ea0e66be9e6c4a896d1ab87e9a7f0752c9cef,ccc4432b3e00818128797b7db207e8b7e218f99c94ddece983525d9bd0ba7bae94748030bccedcc427cb87270b17d4c856e92cbe38a586b9c8770d491b69b69f,2016-08-11 08:30:00 UTC,2016-08-11 08:45:00 UTC,431,17.69,17031320100,17031320100,32,32,7,0,0,0,7,Cash,Chicago Carriage Cab Corp,41.884.987.192,-87.620.992.913,POINT (-87.6209929134 41.8849871918),41.884.987.192,-87.620.992.913,POINT (-87.6209929134 41.8849871918)
063ebd1ae81e96cf4855af0463dc14954335c7c6,dceced991ad06ec236c6f009fcf4aaeed3d5aaf38c45d27cdde63a392930d8d5ec27ec8340ed8838579729780a204a8d90c1d689f07792bea98f495e787b5e3a,2016-01-29 20:30:00 UTC,2016-01-29 20:30:00 UTC,13,10.16,17031839100,17031839100,32,32,3.25,0,0,0,3.25,Cash,Yellow Cab,41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707),41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707)
063ef5f1669c743639baf26a2d08b684786a194c,c5cd7a04432df078aafa276be681d31e3f9e9292c583b2a8cd24790f941acdf8d27c3b0ba972343b9ec93efa4e0d72729c8951ac7ef27c049251494986b41553,2013-05-24 19:00:00 UTC,2013-05-24 19:15:00 UTC,720,22.37,,,6,3,8.65,0,0,0,8.65,Cash,Dispatch Taxi Affiliation,41.944.226.601,-87.655.998.182,POINT (-87.6559981815 41.9442266014),4.196.581.197,-87.655.878.786,POINT (-87.6558787862 41.96581197)
0640c314f6f4a8a6129b6b04acfb6ba7f237dfe0,3cf32c212ed506dc7bb72b38f70c8ecfc6189cec2a1f1fdbaac8820795acad56bdfeb5cd10fd9bd54c5e019867064f67af8b0dce3a723690b9370eb048c1ae08,2016-05-15 06:30:00 UTC,2016-05-15 07:00:00 UTC,2138,28.82,17031839100,17031980000,32,76,49.25,0,0,1,50.25,Cash,Flash Cab,41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707),4.197.907.082,-87.903.039.661,POINT (-87.9030396611 41.9790708201)
064120f04aca37712f178c9821dcb7ccb0f8e65c,bde64bc878b14519a79265019a0e99a7597fcc432dcb08df21bce5bc52043b69bb6b4a73d9eea0202c7fd9670a5e6372a495e0bd2161ed5f0be7c5e9e1e06e56,2014-02-06 16:45:00 UTC,2014-02-06 17:00:00 UTC,900,24.74,,,6,32,13.25,0,0,0,13.25,Cash,Dispatch Taxi Affiliation,41.944.226.601,-87.655.998.182,POINT (-87.6559981815 41.9442266014),41.878.865.584,-87.625.192.142,POINT (-87.6251921424 41.8788655841)
06437054d8c7638436c8a6174c5aa7e1cdaf3716,295c0344fae82b9685fbe4fff7851fa382262dfaca5092c8d2eebec5f02ae04c35ffe1d072e157a4d89a0c337e412918da70cb267d161edefab0cbb81eae1a93,2013-11-15 17:15:00 UTC,2013-11-15 17:15:00 UTC,562,20.19,,,24,24,7.25,0,0,0,7.25,Cash,American United,41.901.206.994,-87.676.355.989,POINT (-87.6763559892 41.90120699410001),41.901.206.994,-87.676.355.989,POINT (-87.6763559892 41.90120699410001)
0645afcaaf082989336b71e7deb8ed6ff6679304,af99fcafee8be1af7262261f6f29e022842070f9c5f4e7f141a8cf26b034ee5f90b50abed45d5b7c88808b49b3ace1e308506d94c6aa55bb70fbf747500072c8,2013-07-10 11:15:00 UTC,2013-07-10 11:30:00 UTC,420,17.12,,,,,6.05,0,0,0,6.05,Cash,Blue Ribbon Taxi Association Inc.,,,,,,
0647a056c7cf1019e0f4e056fba9eea8c2fd3b74,9ee6d5f20abd1133b353e6e5656fed47203ba4a46dd5cfce853d798ecc10d146b14d5f82f6ce995ce218371b6d8c07b24bc633e6a20dc8e4cb1f491884801d16,2013-12-06 21:00:00 UTC,2013-12-06 21:30:00 UTC,1320,26.85,,,8,38,20.65,0,0,0,20.65,Cash,Taxi Affiliation Services,41.899.602.111,-87.633.308.037,POINT (-87.6333080367 41.899602111),41.812.948.939,-87.617.859.676,POINT (-87.6178596758 41.8129489392)
064c1d2a841cef0d2b8366b87e68616c2f723bbe,bc1c0381e3bca623e6c04f3410f7b67201a9fc85c6b66d0f420a88099d38448f9b9874e246da49cf2ef32ea3d027eec9c5b484fe77dbfc033c389b5576ac66bd,2014-02-25 18:30:00 UTC,2014-02-25 18:30:00 UTC,720,22.36,17031081403,17031280100,8,28,7.85,0,0,1,8.85,Cash,Taxi Affiliation Services,41.890.922.026,-87.618.868.355,POINT (-87.6188683546 41.8909220259),41.885.300.022,-87.642.808.466,POINT (-87.6428084655 41.8853000224)
0653a0a1d7ed6470d1f48e9d022152e3a57c88eb,b5c33c47b123870895f56c87207368e3891752795531ccdf787546499910e9348c048a0c21d520952b1a6e4b4e9d7c341b6fbee4639c48326b55100092662dfd,2015-11-22 16:45:00 UTC,2015-11-22 16:45:00 UTC,300,14.95,,,2,4,7.45,0,0,0,7.45,Cash,Blue Ribbon Taxi Association Inc.,42.001.571.027,-87.695.012.589,POINT (-87.6950125892 42.001571027),41.975.170.943,-87.687.515.515,POINT (-87.68751551520002 41.9751709433)
065508ec9e1575de53e15e53d628cf62ac19aa9c,e9fc2f81145c244007f76cdcb5aeb4df32d68cd4c23c164da765d98e48b176118b02a76380a44524d3f16cf675e5cd49ea530f340597f4430a942cbf6a7e3ab0,2020-02-14 20:15:00 UTC,2020-02-14 20:30:00 UTC,1140,26.11,,,16,6,15.25,0,0,1,16.25,Cash,Taxi Affiliation Services,41.953.582.125,-8.772.345.239,POINT (-87.7234523905 41.9535821253),41.944.226.601,-87.655.998.182,POINT (-87.6559981815 41.9442266014)
06568dddf02a9bc34c483bc35f788765e2c71e86,6c87f1d023a9d7146ae81b6aa4648bf98cec52cceb9f0854f80a246c81d94ffae05dd954ea58f3a3e82f2bc4793dc9cd826a6c3fdd5af3640dae2c2fe06e387e,2016-02-10 18:45:00 UTC,2016-02-10 18:45:00 UTC,13,10.59,,,,,4,0.8,0,0,4.8,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
0656a6bb9df93f0e42f1c7b74a7645d153f0474f,39b439b4af750a75fe584cb64d2bf8a20032149238ccbf71ab6647a88b9a30f23b874632445d0361d308b9202f1fcb0fde4f4ba0313235101725d338ae0a287f,2013-07-26 20:30:00 UTC,2013-07-26 20:30:00 UTC,240,13.1,17031081300,17031081202,8,8,4.45,0,0,2,6.45,Cash,Blue Ribbon Taxi Association Inc.,41.898.331.794,-87.620.762.865,POINT (-87.6207628651 41.8983317935),41.902.788.048,-8.762.614.559,POINT (-87.6261455896 41.9027880476)
065796bf867be01aa040f9aed6263600a29a5e2a,d5a39ffd1a6f7f670ef5196342c025b9ad62aa127b8f567c30e05caf38f73984fd3a51c8bcf472a73f5fceb419c90fcc80c4a536cbc77a3c037285899270a80f,2018-02-22 08:15:00 UTC,2018-02-22 08:15:00 UTC,240,13.03,17031081201,17031081300,8,8,4.75,0,0,0,4.75,Cash,Blue Ribbon Taxi Association Inc.,41.899.155.613,-87.626.210.532,POINT (-87.6262105324 41.8991556134),41.898.331.794,-87.620.762.865,POINT (-87.6207628651 41.8983317935)
0659fb06a20f766bbe0ea42cac292fdcf9b099ea,13805c930c62981c661c5b3bcf8f6b1847b1a0a086a05bbcf8b6aadc8f792225fe338a9b5e5a6811f1118464e152ca51d2b54c1404c668ffc8f4f1d8e9f259c8,2016-12-11 17:45:00 UTC,2016-12-11 18:30:00 UTC,2340,29.05,17031980000,17031320100,76,32,45.5,0,0,4,49.5,Cash,Top Cab Affiliation,4.197.907.082,-87.903.039.661,POINT (-87.9030396611 41.9790708201),41.884.987.192,-87.620.992.913,POINT (-87.6209929134 41.8849871918)
0659fc6ea025bac62c6b7d7587c946398125f5ef,a2b3baddc42103d7918c99ef6d3c5d115d7418b34993b35794880fcd71f7c43740d865e529dcb9c40a59af31186dd57725d27e7393f97e7f630671885e858210,2014-10-10 16:15:00 UTC,2014-10-10 16:15:00 UTC,120,11.93,17031839100,17031081700,32,8,3.85,0,0,0,3.85,Cash,Taxi Affiliation Services,41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707),41.892.042.136,-8.763.186.395,POINT (-87.6318639497 41.8920421365)
065caea6a693509ca95bb8e851e2bf18c0f680eb,c3e9c251fb3852eb4f364ace779a72383337ea0a2f309300d98c1720289f0895e3c73e22479c5ec0fbb5a1755cea9b27d0d8b6485813964dbfa36f03383bea94,2015-12-04 09:45:00 UTC,2015-12-04 10:00:00 UTC,811,23.76,17031839100,17031080201,32,8,9.25,0,0,1,10.25,Cash,Yellow Cab,41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707),41.909.495.669,-87.630.963.601,POINT (-87.630963601 41.9094956686)
065d137bf89edefeabfc1c0027074d5dfafc52f2,71aa9db8c0d8946a0cc3fc48bff7d07c2161e08e51286232aaae9e7923d957115b7291d9ee4466bbbea4fc8b61c55125562370cfbca17b534695e545a452e5fe,2016-07-07 14:30:00 UTC,2016-07-07 14:30:00 UTC,335,15.19,,,22,24,6,0,0,0,6,Cash,Yellow Cab,4.192.276.062,-87.699.155.343,POINT (-87.69915534320002 41.9227606205),41.901.206.994,-87.676.355.989,POINT (-87.6763559892 41.90120699410001)
065d91ce10544644ce8660ad473cfe054f497fdf,22ecef8d380cf915b03e552cf20ab108d9cc0db7c8e48b30a3db97630c98b379f169166e1b55daad127720ff28453d8fca287d8a882472fc740929734e0a22aa,2017-01-09 13:30:00 UTC,2017-01-09 13:30:00 UTC,180,12.35,17031081500,17031081500,8,8,4,0,0,1,5,Cash,Checker Taxi Affiliation,41.892.507.781,-87.626.214.906,POINT (-87.6262149064 41.8925077809),41.892.507.781,-87.626.214.906,POINT (-87.6262149064 41.8925077809)
0662af90b164e7c5a7aff55f29027bd4af161c38,0965062b87021af07b41a0901eaf9822c579e7cb751d364f82eb6aca3d4e883b25fcfdf5183b14ecd553dd583d6b6cc35a6e70d75726d3fc48d194cce7cc77f2,2017-01-20 18:15:00 UTC,2017-01-20 18:30:00 UTC,895,24.41,17031839100,17031833100,32,28,9.5,0,0,0,9.5,Cash,Nova Taxi Affiliation Llc,41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707),41.879.066.994,-87.657.005.027,POINT (-87.657005027 41.8790669938)
0663a3088418eb7f48451015af73c04641946e7b,a83d0757369e84e2567b6d31793b04221b7087c4f99083aa0bd2edc5b8aa96186979c83eef0366885011dd1630841f55bed8cb819cb7f62d1c75dea5de3ec44d,2018-12-04 09:30:00 UTC,2018-12-04 09:45:00 UTC,474,17.96,17031320100,17031839100,32,32,6.75,0,0,1.5,8.25,Cash,Flash Cab,41.884.987.192,-87.620.992.913,POINT (-87.6209929134 41.8849871918),41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707)
066a7583ca4e914d3a82925fa3588ba4e9399641,fa89d4c7e1f691dacca0bfc3b77701211e0f25fcfa294c906f22fdc7eae1de7fb32d80cf49c8d1f6e855c87e1f2cd815d1d254b3f6e1e3b6b4deea64bf8c8c8d,2015-07-21 16:15:00 UTC,2015-07-21 16:30:00 UTC,840,24.07,17031839100,17031330100,32,33,9.65,0,0,1.5,11.15,Credit Card,Taxi Affiliation Services,41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707),41.859.349.715,-87.617.358.006,POINT (-87.6173580061 41.859349715)
066f490486c8db0e837480c03f4e4c975b143b0b,3cde16a0a5352e50a25619d54c0c3bb6343327bc47c97a4773eb2a43be397dcc0e6c52d76df31d113bdeae8cd61f466892e5af9760bca79aac345db470fd4a37,2014-06-29 22:30:00 UTC,2014-06-29 22:30:00 UTC,389,16.51,,,22,24,7.45,0,0,0,7.45,Cash,Flash Cab,4.192.276.062,-87.699.155.343,POINT (-87.69915534320002 41.9227606205),41.901.206.994,-87.676.355.989,POINT (-87.6763559892 41.90120699410001)
0670eaa05422b87336020a8baff10e006c516f7f,24e6a85093f4461600d2d0921a59ae14ea5457f60dd63b04d536dce31ca6ce3535b2021d45b000190b83f3d94738da46cd1504b7cd3433657a98590394440cb8,2019-03-17 15:15:00 UTC,2019-03-17 15:30:00 UTC,788,23.67,17031063200,17031081000,6,8,11.25,2,0,0,13.75,Credit Card,Sun Taxi,41.938.391.258,-8.763.857.492,POINT (-87.6385749205 41.938391257700005),41.900.265.687,-8.763.210.922,POINT (-87.6321092196 41.9002656868)
0670f61bd5b9fa9e19e18941c971dd31827241ca,1aa3449094125b4b7fd178df05e0abde0e191878670ec9e378602641b67cdeb93946e84aab491cd4ab8646124c8beb9f6261c4966a59aede046be4fb7c1679d9,2019-10-14 10:00:00 UTC,2019-10-14 10:15:00 UTC,540,20.06,,,,,13.4,0,0,1,14.4,Cash,Taxi Affiliation Services,,,,,,
06740f16e7157295fc2c571a2d20eca41dfedc7a,45660b34deeab21b9a6db21b9b77b19eef90236c65683e908e7b59b533cb659a4edeae70e379096d447d02bfd9ad468b031a10f59e48fab6644baaa28fb91c82,2015-03-14 19:45:00 UTC,2015-03-14 19:45:00 UTC,13,10.6,,,,,21.45,4.29,0,0,25.74,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
06749b96729a7afa7e437cbcbca5c37606d414fc,e14b72f6ec0a3804a1a989e2e818a2b82e73ef8b3d462c437c160e0c159cd07d178ff03762cfefdc0825a77bd63ee3212358e2db10c8e5cd93c372d1edd02d65,2019-02-02 17:30:00 UTC,2019-02-02 18:15:00 UTC,2700,29.4,,,76,6,38.75,8.75,0,5,52.5,Credit Card,Taxicab Insurance Agency,41.980.264.315,-87.913.624.596,POINT (-87.913624596 41.9802643146),41.944.226.601,-87.655.998.182,POINT (-87.6559981815 41.9442266014)
0674a97997f7f69c3d8171c9e8648ee671731a9e,4f90dea191ae26f1e7c8f104591e5d5f0922355602126cc38c02a967c8d94471047fd224b26eb5a991cf2a7860485b83c38637887bb43c59f48edfb9913babd9,2014-12-12 15:15:00 UTC,2014-12-12 15:15:00 UTC,480,18.37,17031839100,17031281900,32,28,6.65,2,0,0,8.65,Credit Card,Blue Ribbon Taxi Association Inc.,41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707),41.879.255.084,-87.642.648.998,POINT (-87.642648998 41.8792550844)
06773ccba53568d0a3b309951932a45e4b9d07fa,a2e397699c1976e64320846602f598cc984a60697518d25e9416312fb70b0d011e8aa54974c9628f33d1e01b9431c1cc1e809c875e4d73dc0ceea54f5d5c2836,2019-03-11 10:00:00 UTC,2019-03-11 10:15:00 UTC,411,16.63,17031839100,17031320100,32,32,6.5,0,0,0,6.5,Cash,Chicago Carriage Cab Corp,41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707),41.884.987.192,-87.620.992.913,POINT (-87.6209929134 41.8849871918)
06830912577ffb252781912c3cb27e314991b423,2930fc5da781ba85f588eef7416992b47a36f74be3aa8716f757360f6b39f1d4ab0d13c50fee79c250aaac47c04288e11bcf9dbdfcd5403d4b3413adcc0ec5fc,2013-11-22 16:45:00 UTC,2013-11-22 16:45:00 UTC,240,13.06,17031081201,17031081403,8,8,4.85,0,0,0,4.85,Cash,Taxi Affiliation Services,41.899.155.613,-87.626.210.532,POINT (-87.6262105324 41.8991556134),41.890.922.026,-87.618.868.355,POINT (-87.6188683546 41.8909220259)
068716933f6a11fcfb9c8b7f9401cf6da812ef35,336a43aeb0c35c61db4ae7ebd4d78dacdec966fcd944ba1725d3b226e865ffe3d2bce3eb0f30d2fdf3701208aeaff0b769147a2b8de2315603dfc6ea4f9bd414,2017-01-24 15:45:00 UTC,2017-01-24 16:00:00 UTC,657,21.46,17031320100,17031841900,32,28,8.75,1,0,0,9.75,Credit Card,Yellow Cab,41.884.987.192,-87.620.992.913,POINT (-87.6209929134 41.8849871918),41.867.902.418,-87.642.958.665,POINT (-87.6429586652 41.8679024175)
068a0836084f03639037826d882704f10f7e1348,fbada738c92df3c208db98c2e89ab945a51bfddc36fe621ff4ef2e4a74b57357f5416a410a055c153140e71ebaeb4cc60a6ec7ffc63e40ad3ab13cf6c6de11ff,2014-04-07 13:00:00 UTC,2014-04-07 13:00:00 UTC,13,11.05,,,,,30.45,6.09,0,0,36.54,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
068b138409d23a92d6e04a983d73f99a31c7f9ad,a1f7604afbf5087bfda11236fa97db7289e0983f0f0dfc3e45979964174932a4baa09b923adb28da15a8fd49b981288ee2d2eea9bf23d1d37f7edbc25da9f92a,2016-06-24 11:30:00 UTC,2016-06-24 12:15:00 UTC,2008,28.65,,,6,56,45.25,9.05,0,0,54.3,Credit Card,Checker Taxi,41.944.226.601,-87.655.998.182,POINT (-87.6559981815 41.9442266014),4.179.259.236,-87.769.615.453,POINT (-87.7696154528 41.7925923603)
069c8e88a171ce780cd03d6e7d3a0114c187ef9e,65e345a16c02e0408409d6d71a7a5cb09449e5c84c16d0fcf5f125805bf53d4250e05521a768e515f1df9c7fa3c78f50b528607364939d8fba775b23cdde1a1b,2013-08-25 00:45:00 UTC,2013-08-25 01:00:00 UTC,720,22.37,17031081402,17031839100,8,32,8.85,3,0,1,12.85,Credit Card,Choice Taxi Association,41.891.971.508,-87.612.945.414,POINT (-87.6129454143 41.8919715078),41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707)
069cee6b68e0c6d79cf9168996d0812b3c587942,f20e36b9f1ff6294c5aa9900f857a0200d8e4313a6f87505dad6f5c67ef80896c85041362604953da4a5891020d144d0eae70450ff8784df027fb4c7380b0605,2016-12-06 09:30:00 UTC,2016-12-06 09:45:00 UTC,873,24.35,17031081401,17031839100,8,32,8.75,0,0,0,8.75,Cash,Blue Diamond,4.189.503.345,-87.619.710.672,POINT (-87.6197106717 41.8950334495),41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707)
069d2ea7684a9c8aa368777424f5eb7f72160658,807b5d99114d04269a924c3a1a541b432b8091f9f2e3f798e90879e123e103522ed2f43830ecb29b2ffe5c5f0c1814e0d133b8088908a891fdf5c243a71d1465,2017-04-12 13:45:00 UTC,2017-04-12 14:00:00 UTC,660,21.48,17031081201,17031839100,8,32,8,0,0,0,8,Cash,Taxi Affiliation Services,41.899.155.613,-87.626.210.532,POINT (-87.6262105324 41.8991556134),41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707)
069e60b880632ce4e799a84c55a5becf376718c1,249ef6f75a49feebb50f4bc68cf7ba703c4006498c63b611ad836d6a092992f1256525b0f558600df409729df3a150b30fc0823452be6f0f0d5e4ecbf871c0ca,2016-07-16 22:15:00 UTC,2016-07-16 22:45:00 UTC,1147,26.3,,17031080202,,8,14.75,3.15,0,0.5,18.9,Credit Card,Chicago Carriage Cab Corp,,,,41.905.857.769,-87.630.865.027,POINT (-87.6308650266 41.9058577688)
069f3fa1a4ca45061d0c9ab1c7df4b45662d333e,00fbd9a7e5fce4db91d74af6c82fc74f07d246b40435a71356a60c170ef136ab5f853dce0cd6a6443dc01eb817d4048e22537c521d508533b79574bad77e9c81,2013-08-26 20:30:00 UTC,2013-08-26 20:45:00 UTC,420,16.86,17031839100,17031081403,32,8,6.65,2,0,1,9.65,Credit Card,Taxi Affiliation Services,41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707),41.890.922.026,-87.618.868.355,POINT (-87.6188683546 41.8909220259)
06a5d7a5345aaf5b0034368a8d75bead2fb45ac7,cb8ce6a62c9c71e6f09795896fd6642dbb6be0250085fad80d9b9a68577c68a7715a3fab15b1d273e22c4a2d49940b3cad27de2b70c28d1f21e4a07473962f3f,2014-11-07 19:30:00 UTC,2014-11-07 19:45:00 UTC,300,14.87,,,,,5.65,0,0,0,5.65,Cash,Blue Ribbon Taxi Association Inc.,,,,,,
06a9792087728746d5c2fafec90fc10fb7e9838c,372ab351f35537e6d7a4ae2b3cd053341e83908e13d4361f44369022ed7aee2931051861270644a107374ec79f7fe1712cf9f965284c2358f6ef35f7f02e269d,2013-05-30 15:15:00 UTC,2013-05-30 15:15:00 UTC,300,14.55,17031081403,17031839100,8,32,5.45,0,0,0,5.45,Cash,Blue Ribbon Taxi Association Inc.,41.890.922.026,-87.618.868.355,POINT (-87.6188683546 41.8909220259),41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707)
06ac6321152e0dedbb76e6c718937472a8717a7d,381b18e55254dd5635fefcf1b2a7956671bd47be71a38e943c2510dd514d0bbebdd76a9003bef6ae1e7f150cf611bb0793951bb9b3fa0d23215b0d5e87389845,2019-05-04 23:15:00 UTC,2019-05-04 23:30:00 UTC,721,22.96,17031280100,17031081201,28,8,9,0,0,1,10,Cash,Sun Taxi,41.885.300.022,-87.642.808.466,POINT (-87.6428084655 41.8853000224),41.899.155.613,-87.626.210.532,POINT (-87.6262105324 41.8991556134)
06ac657e8fcb598127b2a236ed6eca551407f360,ec4b4f2f183bf84a4a4bd5b8df2ce0f94b98c05c06cb1a05b2bfebb3b088cecbf000aa42baf34abd196d5d93bf36ca5825866b819ae4b150c194b0025e0ed284,2015-12-15 14:45:00 UTC,2015-12-15 14:45:00 UTC,13,10.87,,,,,3.25,0,0,0,3.25,Cash,Blue Ribbon Taxi Association Inc.,,,,,,
06ace7485280287b76663cfed91237138f7f3fe1,ce1c9dace77769c16274e27718788fe163f3671fd2c0beff2c2b17b4f9856b537e1ddef6be5813c5d14eae508ea320493266c1b985ab5ecc5c964767722be526,2014-12-03 19:00:00 UTC,2014-12-03 19:15:00 UTC,840,24,17031081401,17031280100,8,28,10.45,0,0,0,10.45,Cash,Dispatch Taxi Affiliation,4.189.503.345,-87.619.710.672,POINT (-87.6197106717 41.8950334495),41.885.300.022,-87.642.808.466,POINT (-87.6428084655 41.8853000224)
06af037633dd340f4d519e5ee4c3f52dda181f3d,052e17799adf15192e8d27acfbc64654581fc3c92ce0e9d3989791ac9ea6c8b0a1638f3856e27c253fa8bb6072040de3cd23df7cbd9f8bafefeb7e89d3dba11e,2013-05-16 14:15:00 UTC,2013-05-16 14:15:00 UTC,13,10.1,,,,,6.05,1.21,0,0,7.26,Credit Card,Chicago Elite Cab Corp.,,,,,,
06af4068ec163a6da49b55fcc36b5341f1e04d69,dff961ecd817888f464f58b7438c55182ed09d92003ec46cf92bff17bd6a7411fbb2e62a529caba1762ae76d027cd34640c152047ddbe45cc693cf4a20f7201c,2018-09-20 13:00:00 UTC,2018-09-20 13:15:00 UTC,420,17.02,17031081800,17031839100,8,32,6,2,0,0,8.5,Credit Card,Medallion Leasin,4.189.321.636,-8.763.784.421,POINT (-87.6378442095 41.8932163595),41.880.994.471,-87.632.746.489,POINT (-87.6327464887 41.8809944707)
06b15bfec6ed740a92e271ec61deb5fce085f155,05c201afdd04111a412228a9b70dbda44713e91642d9d23fbe99b01bb1fc7de47032316efb339dd6530d7ea8a6d77731a73c4e16fe2541ed568e73e3f0bbed07,2018-09-24 13:00:00 UTC,2018-09-24 13:15:00 UTC,232,12.9,17031081700,17031081800,8,8,5,2,0,0,7,Credit Card,Yellow Cab,41.892.042.136,-8.763.186.395,POINT (-87.6318639497 41.8920421365),4.189.321.636,-8.763.784.421,POINT (-87.6378442095 41.8932163595)
06bad3a57410b09b681b87dca21ef04d3d294a82,4d4a89ba1cdfee3c3b5ea308f8f8172c7b64eca3cfb6ce1915d10e3ab1e94f6a6331ed7c07365971cf7f70e40a6c3122f2736aae05373958a34c7d6f937f4907,2016-01-20 20:00:00 UTC,2016-01-20 20:15:00 UTC,480,18.19,17031081202,17031071500,8,7,6.75,0,0,3,9.75,Cash,Taxi Affiliation Services,41.902.788.048,-8.762.614.559,POINT (-87.6261455896 41.9027880476),41.914.616.286,-87.631.717.366,POINT (-87.6317173661 41.9146162864)
06bb2d1e80f95c254970d8ea96bc816806b96c39,5027ab588dd646469d3d23662190200f0531c1e6f9a918a96057a91a55bd6bbb9a818916f0bfac144fdfa4525ad4d9132f92f9fc3d02587acaaea66bc7d047a6,2014-03-21 21:45:00 UTC,2014-03-21 21:45:00 UTC,180,12.34,17031081201,17031081300,8,8,4.45,0,0,1,5.45,Cash,Blue Ribbon Taxi Association Inc.,41.899.155.613,-87.626.210.532,POINT (-87.6262105324 41.8991556134),41.898.331.794,-87.620.762.865,POINT (-87.6207628651 41.8983317935)
06bdae96605aed8c8d7f7913dd85a10989e353b6,7d2e6ac507ce53fafe86557298cd5fe962c3ff27cff7a3ad718630674fb7988d3d9418ee4fd07f490c6f50563810348e80d63b235121d9e87a8a8e6b936477f8,2016-09-30 02:45:00 UTC,2016-09-30 02:45:00 UTC,120,11.99,,,11,11,5.25,0,0,0,5.25,Cash,Sun Taxi,41.978.829.526,-87.771.166.703,POINT (-87.771166703 41.9788295262),41.978.829.526,-87.771.166.703,POINT (-87.771166703 41.9788295262)
